full_name;model;link;sku;brand_name;weight;price;primePrice;primePriceWithDiscount;oldPrice;oldPrimePrice;priceWithDiscount;discountPercentage;rating;ratingCount;available;warranty;date
placa-de-video-rtx-4080-super-msi-16g-ventus-3x-oc-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing;rtx 4080;https://www.kabum.com.br//produto/520528/placa-de-video-rtx-4080-super-msi-16g-ventus-3x-oc-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing;520528;MSI;2156;9058.81;8787.05;7468.99;9058.81;9058.81;7699.99;15;5;2;True;12 meses de garantia;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-black-st-galax-nvidia-16gb-gddr6x-256-bits-3-dp-hdmi-2-1-dlss3-48nzm6md6lts;rtx 4080;https://www.kabum.com.br//produto/480640/placa-de-video-rtx-4080-black-st-galax-nvidia-16gb-gddr6x-256-bits-3-dp-hdmi-2-1-dlss3-48nzm6md6lts;480640;Galax;2960;7850;0;0;7850;7850;7850;0;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-super-oc-gaming-verto-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4080s16tfxpb1-o;rtx 4080;https://www.kabum.com.br//produto/520760/placa-de-video-rtx-4080-super-oc-gaming-verto-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4080s16tfxpb1-o;520760;Pny;1966;8235.28;7988.22;6789.99;8235.28;8235.28;6999.99;15;0;0;True;36 meses de garantia;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-rog-strix-edition-asus-nvidia-geforce-16gb-gddr6x-argb-dlss-ray-tracing-branco-rog-strix-rtx4080-o16g-white;rtx 4080;https://www.kabum.com.br//produto/419112/placa-de-video-rtx-4080-rog-strix-edition-asus-nvidia-geforce-16gb-gddr6x-argb-dlss-ray-tracing-branco-rog-strix-rtx4080-o16g-white;419112;ASUS;3565;10588.22;10270.57;8729.98;10588.22;10588.22;8999.99;15;5;1;True;12 meses de garantia;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-edition-asus-rog-strix-nvidia-geforce-16-gb-gddr6x-argb-dlss-ray-tracing-rog-strix-rtx4080-o16g-gaming;rtx 4080;https://www.kabum.com.br//produto/396781/placa-de-video-rtx-4080-edition-asus-rog-strix-nvidia-geforce-16-gb-gddr6x-argb-dlss-ray-tracing-rog-strix-rtx4080-o16g-gaming;396781;ASUS;3532;9999.99;0;0;0;0;8499.99;15;5;3;True;12 meses de garantia;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-super-oc-gaming-verto-epic-x-rgb-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4080s16tfxxpb1-o;rtx 4080;https://www.kabum.com.br//produto/520761/placa-de-video-rtx-4080-super-oc-gaming-verto-epic-x-rgb-triple-fan-pny-nvidia-geforce-16gb-gddr6x-dlss-3-ray-tracing-vcg4080s16tfxxpb1-o;520761;Pny;2386;8470.58;8216.46;6983.99;8470.58;8470.58;7199.99;15;0;0;True;36 meses de garantia;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-super-gamingpro-oc-palit-nvidia-geforce-16gb-gddr6x-dlss-ray-trancing-g-sync-ned408st19t2-1032a;rtx 4080;https://www.kabum.com.br//produto/520746/placa-de-video-rtx-4080-super-gamingpro-oc-palit-nvidia-geforce-16gb-gddr6x-dlss-ray-trancing-g-sync-ned408st19t2-1032a;520746;PALIT;2164;8470.58;8235.28;6999.99;8470.58;8470.58;7199.99;15;0;0;True;24 meses de garantia;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-super-windforce-gigabyte-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing-gv-n408swf3-16gd;rtx 4080;https://www.kabum.com.br//produto/545686/placa-de-video-rtx-4080-super-windforce-gigabyte-nvidia-geforce-16gb-gddr6x-dlss-ray-tracing-gv-n408swf3-16gd;545686;Gigabyte;930;7999.9;0;0;0;0;7039.91;12;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-16gb-super-256-bits-gddr6x-ventus-3x-oc-912-v511-233;rtx 4080;https://www.kabum.com.br//produto/525374/placa-de-video-rtx-4080-16gb-super-256-bits-gddr6x-ventus-3x-oc-912-v511-233;525374;MSI;2160;11991.7;0;0;0;0;11991.7;0;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-tuf-oc-edition-asus-nvidia-geforce-16-gb-gddr6x-argb-dlss-ray-tracing-tuf-rtx4080-o16g-gaming;rtx 4080;https://www.kabum.com.br//produto/397058/placa-de-video-rtx-4080-tuf-oc-edition-asus-nvidia-geforce-16-gb-gddr6x-argb-dlss-ray-tracing-tuf-rtx4080-o16g-gaming;397058;ASUS;3032;9999.99;9699.99;8244.99;9999.99;9999.99;8499.99;15;5;4;True;12 meses de garantia;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-xlr8-gaming-verto-epic-x-rgb-pny-nvidia-geforce-16-gb-gddr6x-dlss-ray-tracing-vcg408016tfxxpb1-o;rtx 4080;https://www.kabum.com.br//produto/397576/placa-de-video-rtx-4080-xlr8-gaming-verto-epic-x-rgb-pny-nvidia-geforce-16-gb-gddr6x-dlss-ray-tracing-vcg408016tfxxpb1-o;397576;Pny;2450;8235.28;7988.22;6789.99;8235.28;8235.28;6999.99;15;5;2;True;36 meses de garantia;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-super-gigabyte-gaming-oc-nvidia-geforce-16gb-gddr6-dlss-ray-tracing-gv-n408sgaming-oc-16gd;rtx 4080;https://www.kabum.com.br//produto/517733/placa-de-video-rtx-4080-super-gigabyte-gaming-oc-nvidia-geforce-16gb-gddr6-dlss-ray-tracing-gv-n408sgaming-oc-16gd;517733;Gigabyte;2178;11764.69;0;0;0;0;9999.99;15;0;0;True;36 meses de garantia;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-sg-1-click-oc-galax-geforce-16gb-gddr6x-argb-dlss-ray-tracing-48nzm6md6lsgbr;rtx 4080;https://www.kabum.com.br//produto/482681/placa-de-video-rtx-4080-sg-1-click-oc-galax-geforce-16gb-gddr6x-argb-dlss-ray-tracing-48nzm6md6lsgbr;482681;Galax;4000;9999.9;0;0;0;0;9999.9;0;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-super-sg-galax-nvidia-geforce-16gb-gddr6x-256bits;rtx 4080;https://www.kabum.com.br//produto/532486/placa-de-video-rtx-4080-super-sg-galax-nvidia-geforce-16gb-gddr6x-256bits;532486;Galax;3000;11689.9;0;0;0;0;11105.41;5;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-colorful-igame-rtx-4080-16gb-vulcan-oc-v;rtx 4080;https://www.kabum.com.br//produto/444695/placa-de-video-colorful-igame-rtx-4080-16gb-vulcan-oc-v;444695;Colorful;2400;9399;0;0;0;0;8271.12;12;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-msi-nvidia-geforce-rtx-4080-16gb-256-bit-gddr6x;rtx 4080;https://www.kabum.com.br//produto/452070/placa-de-video-msi-nvidia-geforce-rtx-4080-16gb-256-bit-gddr6x;452070;MSI;2190;11179.99;0;0;0;0;10061.99;10;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-nvidia-msi-geforce-rtx-4080-gaming-x-trio-16gb-ddr6-256-bits-912-v511-046;rtx 4080;https://www.kabum.com.br//produto/466248/placa-de-video-nvidia-msi-geforce-rtx-4080-gaming-x-trio-16gb-ddr6-256-bits-912-v511-046;466248;MSI;2830;10026.9;0;0;0;0;9525.56;5;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-rtx-4080-gaming-x-trio-msi-nvidia-geforce-16-gb-gddr6x-dlss-ray-tracing-geforce-rtx-4080-16gb-gaming-x-trio;rtx 4080;https://www.kabum.com.br//produto/504634/placa-de-video-rtx-4080-gaming-x-trio-msi-nvidia-geforce-16-gb-gddr6x-dlss-ray-tracing-geforce-rtx-4080-16gb-gaming-x-trio;504634;MSI;4500;8490;0;0;0;0;8490;0;0;0;True;;2024-04-25 14:26:34.040952
zotac-gaming-geforce-rtx-4080-super-trinity-white-edition-16gb-gddr6x-zt-d40820q-10p;rtx 4080;https://www.kabum.com.br//produto/573501/zotac-gaming-geforce-rtx-4080-super-trinity-white-edition-16gb-gddr6x-zt-d40820q-10p;573501;Zotac;1580;11468.45;0;0;0;0;11468.45;0;0;0;True;;2024-04-25 14:26:34.040952
bloco-placa-de-video-gpu-block-asus-rtx-4080-tuf-e-strix-barrow-rgb;rtx 4080;https://www.kabum.com.br//produto/543634/bloco-placa-de-video-gpu-block-asus-rtx-4080-tuf-e-strix-barrow-rgb;543634;Barrow;1500;1190.88;0;0;0;0;1190.88;0;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-nvidia-gigabyte-geforce-rtx-4080-gaming-oc-16gb-gddr6x-256-bits-gv-n4080gaming-oc-16;rtx 4080;https://www.kabum.com.br//produto/538962/placa-de-video-nvidia-gigabyte-geforce-rtx-4080-gaming-oc-16gb-gddr6x-256-bits-gv-n4080gaming-oc-16;538962;Gigabyte;2610;10705.22;0;0;0;0;9099.44;15;0;0;True;;2024-04-25 14:26:34.040952
placa-de-video-rx-7800-xt-challenger-16g-oc-asrock-amd-radeon-16gb-gddr6-rdna-3-ray-tracing-90-ga4szz-00uanf;rx 7800 xt;https://www.kabum.com.br//produto/482461/placa-de-video-rx-7800-xt-challenger-16g-oc-asrock-amd-radeon-16gb-gddr6-rdna-3-ray-tracing-90-ga4szz-00uanf;482461;ASRock;1378;4117.64;3994.11;3394.99;4117.64;4117.64;3499.99;15;0;0;True;12 meses de garantia;2024-04-25 14:26:38.050828
placa-de-video-rx-7800-xt-phantom-gaming-16g-oc-asrock-amd-radeon-16gb-argb-ray-tracing-90-ga4mzz-00uanf;rx 7800 xt;https://www.kabum.com.br//produto/482459/placa-de-video-rx-7800-xt-phantom-gaming-16g-oc-asrock-amd-radeon-16gb-argb-ray-tracing-90-ga4mzz-00uanf;482459;ASRock;2200;4470.58;4336.46;3685.99;4470.58;4470.58;3799.99;15;5;3;True;12 meses de garantia;2024-04-25 14:26:38.050828
placa-de-video-asus-tuf-gaming-amd-radeon-rx-7800-xt-oc-edition-16gb-gddr6-rgb-ray-tracing-90yv0jj0-m0na00;rx 7800 xt;https://www.kabum.com.br//produto/520501/placa-de-video-asus-tuf-gaming-amd-radeon-rx-7800-xt-oc-edition-16gb-gddr6-rgb-ray-tracing-90yv0jj0-m0na00;520501;ASUS;2120;4470.58;4336.46;3685.99;4470.58;4470.58;3799.99;15;5;1;True;36 meses de garantia;2024-04-25 14:26:38.050828
placa-de-video-asus-tuf-gaming-amd-radeon-rx-7800-xt-oc;rx 7800 xt;https://www.kabum.com.br//produto/550007/placa-de-video-asus-tuf-gaming-amd-radeon-rx-7800-xt-oc;550007;MSI;900;4222.11;0;0;0;0;3799.9;10;0;0;True;;2024-04-25 14:26:38.050828
placa-de-video-rx-7700-xt-fighter-powercolor-amd-radeon-12gb-gddr6-ray-tracing-rx7700xt-12g-f-oc;rx 7700 xt;https://www.kabum.com.br//produto/484962/placa-de-video-rx-7700-xt-fighter-powercolor-amd-radeon-12gb-gddr6-ray-tracing-rx7700xt-12g-f-oc;484962;Power Color;1606;3529.4;3423.52;2909.99;3529.4;3529.4;2999.99;15;5;1;True;12 meses de garantia;2024-04-25 14:26:44.603515
placa-de-video-rx-7700-xt-hellhound-powercolor-amd-radeon-12gb-gddr6-ray-tracing-rx7700xt-12g-l-oc;rx 7700 xt;https://www.kabum.com.br//produto/484963/placa-de-video-rx-7700-xt-hellhound-powercolor-amd-radeon-12gb-gddr6-ray-tracing-rx7700xt-12g-l-oc;484963;Power Color;1844;3529.4;3423.52;2909.99;3529.4;3529.4;2999.99;15;5;3;True;12 meses de garantia;2024-04-25 14:26:44.603515
placa-de-video-rx-7700-xt-phantom-gaming-12g-oc-asrock-amd-radeon-12gb-gddr6-ray-tracing-90-ga4lzz-00uanf;rx 7700 xt;https://www.kabum.com.br//produto/482462/placa-de-video-rx-7700-xt-phantom-gaming-12g-oc-asrock-amd-radeon-12gb-gddr6-ray-tracing-90-ga4lzz-00uanf;482462;ASRock;1866;3647.05;3537.64;3006.99;3647.05;3647.05;3099.99;15;5;5;True;12 meses de garantia;2024-04-25 14:26:44.603515
placa-de-video-rx-7700-xt-gaming-sapphire-pulse-amd-radeon-12gb-gddr6-dual-hdmi-11335-04-20g;rx 7700 xt;https://www.kabum.com.br//produto/486540/placa-de-video-rx-7700-xt-gaming-sapphire-pulse-amd-radeon-12gb-gddr6-dual-hdmi-11335-04-20g;486540;Sapphire;1650;3529.4;3423.52;2909.99;3529.4;3529.4;2999.99;15;0;0;True;12 meses de garantia;2024-04-25 14:26:44.603515
placa-de-video-rx-7700-xt-steel-legend-12g-oc-asrock-amd-radeon-12gb-gddr6-amd-rdna-3-ray-tracing-90-ga4pzz-00uanf;rx 7700 xt;https://www.kabum.com.br//produto/482463/placa-de-video-rx-7700-xt-steel-legend-12g-oc-asrock-amd-radeon-12gb-gddr6-amd-rdna-3-ray-tracing-90-ga4pzz-00uanf;482463;ASRock;1645;3764.69;3651.75;3103.99;3764.69;3764.69;3199.99;15;0;0;True;12 meses de garantia;2024-04-25 14:26:44.603515
placa-de-video-rx-7700-xt-challenger-12g-oc-asrock-amd-radeon-12gb-gddr6-90-ga4qzz-00uanf;rx 7700 xt;https://www.kabum.com.br//produto/482464/placa-de-video-rx-7700-xt-challenger-12g-oc-asrock-amd-radeon-12gb-gddr6-90-ga4qzz-00uanf;482464;ASRock;1400;3647.05;3537.64;3006.99;3647.05;3647.05;3099.99;15;5;1;True;12 meses de garantia;2024-04-25 14:26:44.603515
placa-de-video-rx-7600-xt-amd-steel-legend-16g-oc-16-gb-gddr6-rx7600xt-sl-16go;rx 7600 xt;https://www.kabum.com.br//produto/518935/placa-de-video-rx-7600-xt-amd-steel-legend-16g-oc-16-gb-gddr6-rx7600xt-sl-16go;518935;ASRock;1467;2941.16;2852.93;2424.99;2941.16;2941.16;2499.99;15;5;1;True;12 meses de garantia;2024-04-25 14:26:49.212921
placa-de-video-powercolor-amd-radeon-rx-7600-xt-fighter-16gb-gddr6-ray-tracing-freesync-rx7600xt-16g-f;rx 7600 xt;https://www.kabum.com.br//produto/520778/placa-de-video-powercolor-amd-radeon-rx-7600-xt-fighter-16gb-gddr6-ray-tracing-freesync-rx7600xt-16g-f;520778;Powercolor;924;2705.87;0;0;0;0;2299.99;15;0;0;True;12 meses de garantia;2024-04-25 14:26:49.212921
placa-de-video-radeon-rx-7600-xt-hellhound-amd-16gb-gddr6-rx7600xt-16g-l-oc;rx 7600 xt;https://www.kabum.com.br//produto/520777/placa-de-video-radeon-rx-7600-xt-hellhound-amd-16gb-gddr6-rx7600xt-16g-l-oc;520777;Powercolor;1086;2941.16;0;0;0;0;2499.99;15;0;0;True;12 meses de garantia;2024-04-25 14:26:49.212921
placa-de-video-rx-7600-xt-asus-amd-radeon-dual-o16g-16gb-gddr6-90yv0k21-m0na00;rx 7600 xt;https://www.kabum.com.br//produto/529101/placa-de-video-rx-7600-xt-asus-amd-radeon-dual-o16g-16gb-gddr6-90yv0k21-m0na00;529101;ASUS;1220;2599.99;0;0;0;0;2599.99;0;0;0;True;36 meses de garantia;2024-04-25 14:26:49.212921
placa-de-video-rx-7600-xt-asus-amd-radeon-tuf-o16g-gaming-16gb-gddr6-90yv0k20-m0na00;rx 7600 xt;https://www.kabum.com.br//produto/529102/placa-de-video-rx-7600-xt-asus-amd-radeon-tuf-o16g-gaming-16gb-gddr6-90yv0k20-m0na00;529102;ASUS;1946;2799.99;0;0;0;0;2799.99;0;0;0;True;36 meses de garantia;2024-04-25 14:26:49.212921
placa-de-video-rtx-4060-ti-ventus-3x-8g-oc-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing;rtx 4060 ti;https://www.kabum.com.br//produto/461395/placa-de-video-rtx-4060-ti-ventus-3x-8g-oc-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing;461395;MSI;1000;3398.68;3296.72;2802.21;3398.68;3398.68;2888.88;15;5;55;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-oc-edition-asus-tuf-gaming-nvidia-geforce-8-gb-gddr6-argb-dlss-tuf-rtx4060ti-o8g-gaming;rtx 4060 ti;https://www.kabum.com.br//produto/461388/placa-de-video-rtx-4060-ti-oc-edition-asus-tuf-gaming-nvidia-geforce-8-gb-gddr6-argb-dlss-tuf-rtx4060ti-o8g-gaming;461388;ASUS;1884;3444.43;0;0;3444.43;3444.43;3099.99;10;5;22;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-click-oc-galax-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-46isl8md8coc;rtx 4060 ti;https://www.kabum.com.br//produto/462199/placa-de-video-rtx-4060-ti-click-oc-galax-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-46isl8md8coc;462199;Galax;1500;2941.16;2852.94;2425;2941.16;2941.16;2499.99;15;5;25;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-eagle-oc-gigabyte-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-gv-n406teagle-oc-8gd-g10;rtx 4060 ti;https://www.kabum.com.br//produto/462166/placa-de-video-rtx-4060-ti-eagle-oc-gigabyte-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-gv-n406teagle-oc-8gd-g10;462166;Gigabyte;970;3111.1;3017.77;2715.99;3111.1;3111.1;2799.99;10;5;16;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-xlr8-gaming-verto-epic-x-pny-nvidia-geforce-8gb-gddr6-argb-dlss-ray-tracing-g-sync-vcg4060t8tfxxpb1;rtx 4060 ti;https://www.kabum.com.br//produto/461730/placa-de-video-rtx-4060-ti-xlr8-gaming-verto-epic-x-pny-nvidia-geforce-8gb-gddr6-argb-dlss-ray-tracing-g-sync-vcg4060t8tfxxpb1;461730;Pny;1032;2941.16;0;0;0;0;2499.99;15;5;13;True;36 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-oc-edition-asus-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-dual-rtx4060ti-o8g;rtx 4060 ti;https://www.kabum.com.br//produto/461387/placa-de-video-rtx-4060-ti-oc-edition-asus-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing-dual-rtx4060ti-o8g;461387;ASUS;1100;3464.04;0;0;3464.04;3464.04;2944.43;15;5;14;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-ventus-3x-16g-oc-msi-nvidia-geforce-dlss-ray-tracing-g-sync;rtx 4060 ti;https://www.kabum.com.br//produto/474920/placa-de-video-rtx-4060-ti-ventus-3x-16g-oc-msi-nvidia-geforce-dlss-ray-tracing-g-sync;474920;MSI;1098;3529.4;0;0;0;0;2999.99;15;5;9;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-dual-o8g-white-asus-nvidia-geforce-8gb-gddr6-dlss-ray-trancing-g-sync-90yv0j42-m0na00;rtx 4060 ti;https://www.kabum.com.br//produto/517257/placa-de-video-rtx-4060-ti-dual-o8g-white-asus-nvidia-geforce-8gb-gddr6-dlss-ray-trancing-g-sync-90yv0j42-m0na00;517257;ASUS;1136;3164.69;0;0;0;0;2689.99;15;5;6;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-ventus-2x-oc-msi-nvidia-8gb-gddr6-912-v515-024;rtx 4060 ti;https://www.kabum.com.br//produto/475205/placa-de-video-rtx-4060-ti-ventus-2x-oc-msi-nvidia-8gb-gddr6-912-v515-024;475205;MSI;2000;2987.54;0;0;2987.54;2987.54;2987.54;0;0;0;True;;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-dual-palit-nvidia-geforce-8gb-gddr6-rgb-128bit-g-sync-ray-tracing-dlss-ne6406t019p1-1060d;rtx 4060 ti;https://www.kabum.com.br//produto/511040/placa-de-video-rtx-4060-ti-dual-palit-nvidia-geforce-8gb-gddr6-rgb-128bit-g-sync-ray-tracing-dlss-ne6406t019p1-1060d;511040;PALIT;936;3058.81;2852.93;2424.99;3058.81;3058.81;2599.99;15;4;2;True;24 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-rog-strix-o8g-gaming-nvidia-geforce-8gb-gddr6-argb-dlss-ray-tracing-g-sync-rog-strix-rtx4060ti-o8g-gaming;rtx 4060 ti;https://www.kabum.com.br//produto/501560/placa-de-video-rtx-4060-ti-rog-strix-o8g-gaming-nvidia-geforce-8gb-gddr6-argb-dlss-ray-tracing-g-sync-rog-strix-rtx4060ti-o8g-gaming;501560;ASUS;1914;3764.69;3651.75;3103.99;3764.69;3764.69;3199.99;15;5;1;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-asus-tuf-gaming-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-g-sync-90yv0j51-m0na00;rtx 4060 ti;https://www.kabum.com.br//produto/501566/placa-de-video-rtx-4060-ti-asus-tuf-gaming-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-g-sync-90yv0j51-m0na00;501566;ASUS;1842;3294.11;3081.17;2618.99;3294.11;3294.11;2799.99;15;5;2;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-rog-strix-8g-gaming-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-g-sync-90yv0j53-m0na00;rtx 4060 ti;https://www.kabum.com.br//produto/501561/placa-de-video-rtx-4060-ti-rog-strix-8g-gaming-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-g-sync-90yv0j53-m0na00;501561;ASUS;1882;3882.34;3765.87;3200.99;3882.34;3882.34;3299.99;15;0;0;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-gaming-x-8g-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing;rtx 4060 ti;https://www.kabum.com.br//produto/461394/placa-de-video-rtx-4060-ti-gaming-x-8g-msi-nvidia-geforce-8-gb-gddr6-dlss-ray-tracing;461394;MSI;1173;3294.11;3195.28;2715.99;3294.11;3294.11;2799.99;15;5;7;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-ventus-3x-oc-msi-nvidia-8gb-gddr6-912-v515-040;rtx 4060 ti;https://www.kabum.com.br//produto/501534/placa-de-video-rtx-4060-ti-ventus-3x-oc-msi-nvidia-8gb-gddr6-912-v515-040;501534;MSI;2000;2947.26;0;0;0;0;2799.9;5;0;0;True;;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-ex-1-click-oc-galax-nvidia-geforce-16gb-gddr6-dlss-g-sync-ray-tracing-46izl8md8yex;rtx 4060 ti;https://www.kabum.com.br//produto/475383/placa-de-video-rtx-4060-ti-ex-1-click-oc-galax-nvidia-geforce-16gb-gddr6-dlss-g-sync-ray-tracing-46izl8md8yex;475383;Galax;974;5058.81;4907.05;4170.99;5058.81;5058.81;4299.99;15;0;0;True;12 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-colorful-geforce-rtx-4060-ti-nb-duo-8gb-v;rtx 4060 ti;https://www.kabum.com.br//produto/535456/placa-de-video-colorful-geforce-rtx-4060-ti-nb-duo-8gb-v;535456;Colorful;820;2699;0;0;0;0;2375.12;12;0;0;True;;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-eagle-gigabyte-geforce-8gb-gddr6-128-bits-gv-n406teagle-8gd;rtx 4060 ti;https://www.kabum.com.br//produto/505814/placa-de-video-rtx-4060-ti-eagle-gigabyte-geforce-8gb-gddr6-128-bits-gv-n406teagle-8gd;505814;Gigabyte;1420;5299.99;0;0;0;0;5299.99;0;5;1;True;;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-gaming-x-msi-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-912-v515-022;rtx 4060 ti;https://www.kabum.com.br//produto/505826/placa-de-video-rtx-4060-ti-gaming-x-msi-nvidia-geforce-8gb-gddr6-dlss-ray-tracing-912-v515-022;505826;MSI;700;3176.02;0;0;0;0;2794.9;12;5;1;True;;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-gaming-x-slim-msi-nvidia-16gb-gddr6-128bits-white-912-v517-001;rtx 4060 ti;https://www.kabum.com.br//produto/501531/placa-de-video-rtx-4060-ti-gaming-x-slim-msi-nvidia-16gb-gddr6-128bits-white-912-v517-001;501531;MSI;1500;5187;0;0;0;0;5187;0;0;0;True;;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-palit-dual-8gb-128bits-gddr6-pci-e-ne6406t019p1-1060d-5793;rtx 4060 ti;https://www.kabum.com.br//produto/502410/placa-de-video-rtx-4060-ti-palit-dual-8gb-128bits-gddr6-pci-e-ne6406t019p1-1060d-5793;502410;PALIT;900;3161;0;0;0;0;2781.68;12;0;0;True;;2024-04-25 15:27:13.108663
placa-de-video-gigabyte-geforce-rtx-4060-ti-gaming-oc-16gb-gddr6-128-bits-gv-n406tgaming-oc-16gd;rtx 4060 ti;https://www.kabum.com.br//produto/509394/placa-de-video-gigabyte-geforce-rtx-4060-ti-gaming-oc-16gb-gddr6-128-bits-gv-n406tgaming-oc-16gd;509394;Gigabyte;1200;4233.22;0;0;0;0;3809.9;10;0;0;True;;2024-04-25 15:27:13.108663
placa-de-video-rtx-4060-ti-black-ex-galax-nvidia-16gb-gddr6-128bits-46izl8md8yex;rtx 4060 ti;https://www.kabum.com.br//produto/501533/placa-de-video-rtx-4060-ti-black-ex-galax-nvidia-16gb-gddr6-128bits-46izl8md8yex;501533;Galax;950;5279.89;0;0;0;0;5279.89;0;0;0;True;;2024-04-25 15:27:13.108663
placa-de-video-geforce-rtx-4060-ti-xlr8-gaming-verto-epic-x-pny-nvidia-geforce-16gb-gddr6-rgb-dlss-ray-tracing-vcg4060t16tfxxpb1-o;rtx 4060 ti;https://www.kabum.com.br//produto/476662/placa-de-video-geforce-rtx-4060-ti-xlr8-gaming-verto-epic-x-pny-nvidia-geforce-16gb-gddr6-rgb-dlss-ray-tracing-vcg4060t16tfxxpb1-o;476662;Pny;1028;3499.99;0;0;0;0;3499.99;0;0;0;True;36 meses de garantia;2024-04-25 15:27:13.108663
placa-de-video-geforce-rtx-4060-ti-16gb-gddr6-128bit-panther-oc-series-gainward-ne6406tu19t1-1061z;rtx 4060 ti;https://www.kabum.com.br//produto/486528/placa-de-video-geforce-rtx-4060-ti-16gb-gddr6-128bit-panther-oc-series-gainward-ne6406tu19t1-1061z;486528;Gainward;1150;5329.99;0;0;0;0;4796.99;10;0;0;True;;2024-04-25 15:27:13.108663
placa-de-video-asus-geforce-rtx-4060-ti-dual-white-oc-8g-gddr6-128-bits-dual-rtx4060ti-o8g-white;rtx 4060 ti;https://www.kabum.com.br//produto/536972/placa-de-video-asus-geforce-rtx-4060-ti-dual-white-oc-8g-gddr6-128-bits-dual-rtx4060ti-o8g-white;536972;ASUS;700;2778.84;0;0;0;0;2639.9;5;0;0;True;;2024-04-25 15:27:13.108663
placa-de-video-asus-dual-geforce-rtx-4060-ti-oc-edition-8gb-gddr6-128-bits-dual-rtx4060ti-08g;rtx 4060 ti;https://www.kabum.com.br//produto/536965/placa-de-video-asus-dual-geforce-rtx-4060-ti-oc-edition-8gb-gddr6-128-bits-dual-rtx4060ti-08g;536965;ASUS;1136;2778.84;0;0;0;0;2639.9;5;0;0;True;;2024-04-25 15:27:13.108663
